OID_,type,subtype,curb_id,dist_s_m,dist_e_m
2161,Bulbout, ,cGhpbGFkZWxwaGlhOjEwNzU0OA,0.0200000,24.3899994
2162,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjExMzMwNQ,0.0000000,125.6679993
2163,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjExMzMwNg,0.0000000,48.9104004
2164,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzMwNw,29.5599995,33.3600006
2165,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzMwNw,49.4399986,57.1500015
2166,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzMwNw,84.9100037,91.0699997
2167,Construction Zone, ,cGhpbGFkZWxwaGlhOjExMzMwNw,92.7300034,115.8899994
2168,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzMwOA,22.7000008,38.0800018
2169,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjExMzMxNw,0.0000000,133.5939941
2170,Bulbout, ,cGhpbGFkZWxwaGlhOjExMzMxOA,0.0100000,2.7100000
2171,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjExMzMxOA,2.7100000,44.8199997
2172,Bulbout, ,cGhpbGFkZWxwaGlhOjExMzMxOA,56.5999985,133.1100006
2173,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzMxOQ,2.5799999,13.3999996
2174,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzMxOQ,19.2900009,25.4099998
2175,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzMxOQ,58.0400009,91.1100006
2176,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzMxOQ,100.5100021,107.6699982
2177,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzMxOQ,114.7300034,121.8600006
2178,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjExMzMyMA,0.0000000,131.2610016
2179,Bulbout, ,cGhpbGFkZWxwaGlhOjExMzMyMg,0.1200000,21.0300007
2180,Bulbout, ,cGhpbGFkZWxwaGlhOjExMzMyMg,61.9900017,64.3499985
2181,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjExMzMyMg,64.3499985,64.6500015
2182,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzMyMg,64.6500015,71.6500015
2183,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjExMzMyMg,71.6500015,72.8399963
2184,Bulbout, ,cGhpbGFkZWxwaGlhOjExMzMyMg,72.8399963,75.9199982
2185,Bulbout, ,cGhpbGFkZWxwaGlhOjExMzMyMg,100.0800018,104.8300018
2186,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzMyMg,104.8300018,110.4599991
2187,Bulbout, ,cGhpbGFkZWxwaGlhOjExMzMyMg,110.4599991,130.3200073
2188,Curb Cut, ,cGhpbGFkZWxwaGlhOjExMzMyNA,16.8899994,25.1299992
2189,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjExMzMzMA,0.0500000,29.1399994
2190,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjExMzMzMA,37.6399994,124.3099976
2191,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjExMzMzMg,55.0099983,71.1600037
2192,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjExMw,50.5200005,60.5099983
2193,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjExMw,67.4100037,74.0199966
2194,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjExMw,81.9700012,93.9400024
2195,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjExMw,53.8300018,63.4900017
2196,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjExMw,71.1100006,76.3199997
2197,Bulbout, ,cGhpbGFkZWxwaGlhOjExNjExMw,80.2799988,131.5599976
2198,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjExNjExNA,60.2599983,61.5499992
2199,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjExNA,61.5499992,68.2500000
2200,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjExNA,82.3700027,87.3799973
2201,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNjExNA,92.9800034,96.9400024
2202,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNzQwMQ,18.0699997,21.4500008
2203,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNzQwMQ,35.2999992,39.3600006
2204,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjExNzQwMQ,65.4599991,65.7900009
2205,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNzQwMQ,65.7900009,71.3799973
2206,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNzQwMg,32.6399994,35.4799995
2207,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNzQwMg,53.8600006,60.4199982
2208,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNzQyMA,40.2599983,46.3899994
2209,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjExNzQ4NQ,3.3000000,18.2700005
2210,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNzQ4NQ,18.9400005,26.4699993
2211,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNzQ4NQ,43.7200012,49.6699982
2212,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNzQ4NQ,91.9300003,100.1500015
2213,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjExNzQ4NQ,100.1500015,100.5000000
2214,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNzQ4Ng,26.6299992,30.9899998
2215,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjExNzQ4Nw,0.0000000,75.1612015
2216,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNzQ4OA,30.9400005,52.2200012
2217,Bulbout, ,cGhpbGFkZWxwaGlhOjExNzQ4OQ,4.0300002,29.2000008
2218,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNzQ4OQ,33.4900017,44.3300018
2219,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNzQ4OQ,51.5299988,59.7099991
2220,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjExNzQ5MA,0.0000000,74.9260025
2221,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjExNzQ5MQ,4.5200000,10.1499996
2222,Curb Cut, ,cGhpbGFkZWxwaGlhOjExNzQ5Mg,14.3299999,19.5900002
2223,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjExNzQ5NA,0.0000000,34.0629997
2224,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyMTM3MQ,0.3500000,54.8499985
2225,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjEyMTM3Mw,0.0000000,73.9338989
2226,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjEyMTM3NA,0.0000000,73.9117966
2227,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyMTM3NQ,34.4199982,48.4099998
2228,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyMTM3NQ,77.9700012,90.6800003
2229,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjEyMTM3Ng,50.0999985,56.4199982
2230,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjEyMTM3Nw,129.5500031,133.1499939
2231,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyNDQ1Mw,16.7600002,23.9599991
2232,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyNDQ1NQ,24.1499996,29.0599995
2233,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyNDQ1NQ,42.4099998,50.2099991
2234,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyNDQ1Ng,12.1899996,19.2000008
2235,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyNDQ1Ng,23.6000004,28.1000004
2236,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjEyNDUwMA,0.0000000,59.2529984
2237,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyNDUwMQ,161.6100006,168.8800049
2238,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjEyNDUwMg,6.7100000,161.5099945
2239,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyNDUwMg,161.5099945,168.3200073
2240,Pavement Marking,Bike,cGhpbGFkZWxwaGlhOjEyNDUwMg,168.3200073,169.9799957
2241,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyNjg3MQ,1.2000000,5.6399999
2242,Curb Paint,Yellow,cGhpbGFkZWxwaGlhOjEyNjg3MQ,47.4000015,49.6599998
2243,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyNjg3MQ,49.6599998,61.1699982
2244,Pavement Marking,Diagonal Lines,cGhpbGFkZWxwaGlhOjEyNjg3Mg,55.0699997,59.2500000
2245,Bulbout, ,cGhpbGFkZWxwaGlhOjEyOTM1Mw,1.3600000,10.3800001
2246,Bulbout, ,cGhpbGFkZWxwaGlhOjEyOTM1Mw,65.6100006,78.5599976
2247,Bulbout, ,cGhpbGFkZWxwaGlhOjEyOTM1NA,1.2700000,3.6600001
2248,Bulbout, ,cGhpbGFkZWxwaGlhOjEyOTM1NA,70.4300003,78.0000000
2249,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTU2Mw,78.6600037,83.9800034
2250,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTU2Mw,90.6399994,111.5599976
2251,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTU2NA,9.6800003,15.5100002
2252,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTU2NA,29.5900002,34.7400017
2253,Curb Cut, ,cGhpbGFkZWxwaGlhOjEyOTU2NA,47.4399986,58.4300003
2254,Curb Cut, ,cGhpbGFkZWxwaGlhOjEzMTUxNQ,23.7600002,28.0799999
2255,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjEzNjQzMw,0.0000000,89.8128967
2256,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjEzNjQzNA,0.0000000,86.3001022
2257,Curb Cut, ,cGhpbGFkZWxwaGlhOjEzNzczNw,35.3600006,51.8800011
2258,No-Parking Curb, ,cGhpbGFkZWxwaGlhOjEzNzczOA,0.0000000,63.6016006
